StartTime,EndTime,AreaID,UnitName,Load
2022-06-08T15:00+00:00Z,2022-06-08T16:00+00:00Z,10YSE-1--------K,MAW,14086
2022-06-08T16:00+00:00Z,2022-06-08T17:00+00:00Z,10YSE-1--------K,MAW,13972
2022-06-08T17:00+00:00Z,2022-06-08T18:00+00:00Z,10YSE-1--------K,MAW,13867
2022-06-08T18:00+00:00Z,2022-06-08T19:00+00:00Z,10YSE-1--------K,MAW,13509
2022-06-08T19:00+00:00Z,2022-06-08T20:00+00:00Z,10YSE-1--------K,MAW,13108
2022-06-08T20:00+00:00Z,2022-06-08T21:00+00:00Z,10YSE-1--------K,MAW,12318
2022-06-08T21:00+00:00Z,2022-06-08T22:00+00:00Z,10YSE-1--------K,MAW,11659
2022-06-08T22:00+00:00Z,2022-06-08T23:00+00:00Z,10YSE-1--------K,MAW,11277
2022-06-08T23:00+00:00Z,2022-06-09T00:00+00:00Z,10YSE-1--------K,MAW,11206
2022-06-09T00:00+00:00Z,2022-06-09T01:00+00:00Z,10YSE-1--------K,MAW,10960
2022-06-09T01:00+00:00Z,2022-06-09T02:00+00:00Z,10YSE-1--------K,MAW,10757
2022-06-09T02:00+00:00Z,2022-06-09T03:00+00:00Z,10YSE-1--------K,MAW,11244
2022-06-09T03:00+00:00Z,2022-06-09T04:00+00:00Z,10YSE-1--------K,MAW,12620
2022-06-09T04:00+00:00Z,2022-06-09T05:00+00:00Z,10YSE-1--------K,MAW,13849
2022-06-09T05:00+00:00Z,2022-06-09T06:00+00:00Z,10YSE-1--------K,MAW,14545
2022-06-09T06:00+00:00Z,2022-06-09T07:00+00:00Z,10YSE-1--------K,MAW,14651
2022-06-09T07:00+00:00Z,2022-06-09T08:00+00:00Z,10YSE-1--------K,MAW,14690
2022-06-09T08:00+00:00Z,2022-06-09T09:00+00:00Z,10YSE-1--------K,MAW,14817
2022-06-09T09:00+00:00Z,2022-06-09T10:00+00:00Z,10YSE-1--------K,MAW,14634
2022-06-09T10:00+00:00Z,2022-06-09T11:00+00:00Z,10YSE-1--------K,MAW,14610
2022-06-09T11:00+00:00Z,2022-06-09T12:00+00:00Z,10YSE-1--------K,MAW,14498
2022-06-09T12:00+00:00Z,2022-06-09T13:00+00:00Z,10YSE-1--------K,MAW,14617
2022-06-09T13:00+00:00Z,2022-06-09T14:00+00:00Z,10YSE-1--------K,MAW,14651
2022-06-09T14:00+00:00Z,2022-06-09T15:00+00:00Z,10YSE-1--------K,MAW,14574
2022-06-09T15:00+00:00Z,2022-06-09T16:00+00:00Z,10YSE-1--------K,MAW,14371
2022-06-09T16:00+00:00Z,2022-06-09T17:00+00:00Z,10YSE-1--------K,MAW,14037
2022-06-09T17:00+00:00Z,2022-06-09T18:00+00:00Z,10YSE-1--------K,MAW,13846
2022-06-09T18:00+00:00Z,2022-06-09T19:00+00:00Z,10YSE-1--------K,MAW,13491
2022-06-09T19:00+00:00Z,2022-06-09T20:00+00:00Z,10YSE-1--------K,MAW,13113
2022-06-09T20:00+00:00Z,2022-06-09T21:00+00:00Z,10YSE-1--------K,MAW,12308
2022-06-09T21:00+00:00Z,2022-06-09T22:00+00:00Z,10YSE-1--------K,MAW,11370
2022-06-09T22:00+00:00Z,2022-06-09T23:00+00:00Z,10YSE-1--------K,MAW,11255
2022-06-09T23:00+00:00Z,2022-06-10T00:00+00:00Z,10YSE-1--------K,MAW,11242
2022-06-10T00:00+00:00Z,2022-06-10T01:00+00:00Z,10YSE-1--------K,MAW,11356
2022-06-10T01:00+00:00Z,2022-06-10T02:00+00:00Z,10YSE-1--------K,MAW,10994
2022-06-10T02:00+00:00Z,2022-06-10T03:00+00:00Z,10YSE-1--------K,MAW,11459
2022-06-10T03:00+00:00Z,2022-06-10T04:00+00:00Z,10YSE-1--------K,MAW,12735
2022-06-10T04:00+00:00Z,2022-06-10T05:00+00:00Z,10YSE-1--------K,MAW,14135
2022-06-10T05:00+00:00Z,2022-06-10T06:00+00:00Z,10YSE-1--------K,MAW,14654
2022-06-10T06:00+00:00Z,2022-06-10T07:00+00:00Z,10YSE-1--------K,MAW,14556
2022-06-10T07:00+00:00Z,2022-06-10T08:00+00:00Z,10YSE-1--------K,MAW,14651
2022-06-10T08:00+00:00Z,2022-06-10T09:00+00:00Z,10YSE-1--------K,MAW,14492
2022-06-10T09:00+00:00Z,2022-06-10T10:00+00:00Z,10YSE-1--------K,MAW,14133
2022-06-10T10:00+00:00Z,2022-06-10T11:00+00:00Z,10YSE-1--------K,MAW,13924
2022-06-10T11:00+00:00Z,2022-06-10T12:00+00:00Z,10YSE-1--------K,MAW,13715
2022-06-10T12:00+00:00Z,2022-06-10T13:00+00:00Z,10YSE-1--------K,MAW,13509
2022-06-10T13:00+00:00Z,2022-06-10T14:00+00:00Z,10YSE-1--------K,MAW,13266
2022-06-10T14:00+00:00Z,2022-06-10T15:00+00:00Z,10YSE-1--------K,MAW,13201
2022-06-10T15:00+00:00Z,2022-06-10T16:00+00:00Z,10YSE-1--------K,MAW,12991
2022-06-10T16:00+00:00Z,2022-06-10T17:00+00:00Z,10YSE-1--------K,MAW,12824
2022-06-10T17:00+00:00Z,2022-06-10T18:00+00:00Z,10YSE-1--------K,MAW,12696
2022-06-10T18:00+00:00Z,2022-06-10T19:00+00:00Z,10YSE-1--------K,MAW,12347
2022-06-10T19:00+00:00Z,2022-06-10T20:00+00:00Z,10YSE-1--------K,MAW,11970
2022-06-10T20:00+00:00Z,2022-06-10T21:00+00:00Z,10YSE-1--------K,MAW,11615
2022-06-10T21:00+00:00Z,2022-06-10T22:00+00:00Z,10YSE-1--------K,MAW,11244
2022-06-10T22:00+00:00Z,2022-06-10T23:00+00:00Z,10YSE-1--------K,MAW,10543
2022-06-10T23:00+00:00Z,2022-06-11T00:00+00:00Z,10YSE-1--------K,MAW,10422
2022-06-11T00:00+00:00Z,2022-06-11T01:00+00:00Z,10YSE-1--------K,MAW,10322
2022-06-11T01:00+00:00Z,2022-06-11T02:00+00:00Z,10YSE-1--------K,MAW,10039
2022-06-11T02:00+00:00Z,2022-06-11T03:00+00:00Z,10YSE-1--------K,MAW,10078
2022-06-11T03:00+00:00Z,2022-06-11T04:00+00:00Z,10YSE-1--------K,MAW,10691
2022-06-11T04:00+00:00Z,2022-06-11T05:00+00:00Z,10YSE-1--------K,MAW,11361
2022-06-11T05:00+00:00Z,2022-06-11T06:00+00:00Z,10YSE-1--------K,MAW,11894
2022-06-11T06:00+00:00Z,2022-06-11T07:00+00:00Z,10YSE-1--------K,MAW,12463
2022-06-11T07:00+00:00Z,2022-06-11T08:00+00:00Z,10YSE-1--------K,MAW,12501
2022-06-11T08:00+00:00Z,2022-06-11T09:00+00:00Z,10YSE-1--------K,MAW,12267
2022-06-11T09:00+00:00Z,2022-06-11T10:00+00:00Z,10YSE-1--------K,MAW,12310
2022-06-11T10:00+00:00Z,2022-06-11T11:00+00:00Z,10YSE-1--------K,MAW,12412
2022-06-11T11:00+00:00Z,2022-06-11T12:00+00:00Z,10YSE-1--------K,MAW,11997
2022-06-11T12:00+00:00Z,2022-06-11T13:00+00:00Z,10YSE-1--------K,MAW,12359
2022-06-11T13:00+00:00Z,2022-06-11T14:00+00:00Z,10YSE-1--------K,MAW,12341
2022-06-11T14:00+00:00Z,2022-06-11T15:00+00:00Z,10YSE-1--------K,MAW,12723
2022-06-11T15:00+00:00Z,2022-06-11T16:00+00:00Z,10YSE-1--------K,MAW,12604
2022-06-11T16:00+00:00Z,2022-06-11T17:00+00:00Z,10YSE-1--------K,MAW,12162
2022-06-11T17:00+00:00Z,2022-06-11T18:00+00:00Z,10YSE-1--------K,MAW,12031
2022-06-11T18:00+00:00Z,2022-06-11T19:00+00:00Z,10YSE-1--------K,MAW,12068
2022-06-11T19:00+00:00Z,2022-06-11T20:00+00:00Z,10YSE-1--------K,MAW,11639
2022-06-11T20:00+00:00Z,2022-06-11T21:00+00:00Z,10YSE-1--------K,MAW,11106
2022-06-11T21:00+00:00Z,2022-06-11T22:00+00:00Z,10YSE-1--------K,MAW,10809
2022-06-11T22:00+00:00Z,2022-06-11T23:00+00:00Z,10YSE-1--------K,MAW,10694
2022-06-11T23:00+00:00Z,2022-06-12T00:00+00:00Z,10YSE-1--------K,MAW,10622
2022-06-12T00:00+00:00Z,2022-06-12T01:00+00:00Z,10YSE-1--------K,MAW,10593
2022-06-12T01:00+00:00Z,2022-06-12T02:00+00:00Z,10YSE-1--------K,MAW,10420
2022-06-12T02:00+00:00Z,2022-06-12T03:00+00:00Z,10YSE-1--------K,MAW,10339
2022-06-12T03:00+00:00Z,2022-06-12T04:00+00:00Z,10YSE-1--------K,MAW,10893
2022-06-12T04:00+00:00Z,2022-06-12T05:00+00:00Z,10YSE-1--------K,MAW,11267
2022-06-12T05:00+00:00Z,2022-06-12T06:00+00:00Z,10YSE-1--------K,MAW,11625
2022-06-12T06:00+00:00Z,2022-06-12T07:00+00:00Z,10YSE-1--------K,MAW,11851
