StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-11-10T18:00+00:00Z,2022-11-10T19:00+00:00Z,10YSE-1--------K,MAW,B12,5510
2022-11-10T19:00+00:00Z,2022-11-10T20:00+00:00Z,10YSE-1--------K,MAW,B12,5282
2022-11-10T20:00+00:00Z,2022-11-10T21:00+00:00Z,10YSE-1--------K,MAW,B12,4728
2022-11-10T21:00+00:00Z,2022-11-10T22:00+00:00Z,10YSE-1--------K,MAW,B12,4028
2022-11-10T22:00+00:00Z,2022-11-10T23:00+00:00Z,10YSE-1--------K,MAW,B12,2952
2022-11-10T23:00+00:00Z,2022-11-11T00:00+00:00Z,10YSE-1--------K,MAW,B12,2725
2022-11-11T00:00+00:00Z,2022-11-11T01:00+00:00Z,10YSE-1--------K,MAW,B12,2707
2022-11-11T01:00+00:00Z,2022-11-11T02:00+00:00Z,10YSE-1--------K,MAW,B12,2644
2022-11-11T02:00+00:00Z,2022-11-11T03:00+00:00Z,10YSE-1--------K,MAW,B12,2670
2022-11-11T03:00+00:00Z,2022-11-11T04:00+00:00Z,10YSE-1--------K,MAW,B12,2827
2022-11-11T04:00+00:00Z,2022-11-11T05:00+00:00Z,10YSE-1--------K,MAW,B12,3160
2022-11-11T05:00+00:00Z,2022-11-11T06:00+00:00Z,10YSE-1--------K,MAW,B12,3495
2022-11-11T06:00+00:00Z,2022-11-11T07:00+00:00Z,10YSE-1--------K,MAW,B12,3871
2022-11-11T07:00+00:00Z,2022-11-11T08:00+00:00Z,10YSE-1--------K,MAW,B12,3906
2022-11-11T08:00+00:00Z,2022-11-11T09:00+00:00Z,10YSE-1--------K,MAW,B12,3970
2022-11-11T09:00+00:00Z,2022-11-11T10:00+00:00Z,10YSE-1--------K,MAW,B12,3990
2022-11-11T10:00+00:00Z,2022-11-11T11:00+00:00Z,10YSE-1--------K,MAW,B12,4276
2022-11-11T11:00+00:00Z,2022-11-11T12:00+00:00Z,10YSE-1--------K,MAW,B12,4401
2022-11-11T12:00+00:00Z,2022-11-11T13:00+00:00Z,10YSE-1--------K,MAW,B12,4496
2022-11-11T13:00+00:00Z,2022-11-11T14:00+00:00Z,10YSE-1--------K,MAW,B12,4727
2022-11-11T14:00+00:00Z,2022-11-11T15:00+00:00Z,10YSE-1--------K,MAW,B12,5158
2022-11-11T15:00+00:00Z,2022-11-11T16:00+00:00Z,10YSE-1--------K,MAW,B12,5172
2022-11-11T16:00+00:00Z,2022-11-11T17:00+00:00Z,10YSE-1--------K,MAW,B12,4908
2022-11-11T17:00+00:00Z,2022-11-11T18:00+00:00Z,10YSE-1--------K,MAW,B12,4143
2022-11-11T18:00+00:00Z,2022-11-11T19:00+00:00Z,10YSE-1--------K,MAW,B12,3610
2022-11-11T19:00+00:00Z,2022-11-11T20:00+00:00Z,10YSE-1--------K,MAW,B12,3217
2022-11-11T20:00+00:00Z,2022-11-11T21:00+00:00Z,10YSE-1--------K,MAW,B12,2966
2022-11-11T21:00+00:00Z,2022-11-11T22:00+00:00Z,10YSE-1--------K,MAW,B12,2794
2022-11-11T22:00+00:00Z,2022-11-11T23:00+00:00Z,10YSE-1--------K,MAW,B12,2367
2022-11-11T23:00+00:00Z,2022-11-12T00:00+00:00Z,10YSE-1--------K,MAW,B12,2227
2022-11-12T00:00+00:00Z,2022-11-12T01:00+00:00Z,10YSE-1--------K,MAW,B12,2184
2022-11-12T01:00+00:00Z,2022-11-12T02:00+00:00Z,10YSE-1--------K,MAW,B12,2076
2022-11-12T02:00+00:00Z,2022-11-12T03:00+00:00Z,10YSE-1--------K,MAW,B12,2077
2022-11-12T03:00+00:00Z,2022-11-12T04:00+00:00Z,10YSE-1--------K,MAW,B12,2133
2022-11-12T04:00+00:00Z,2022-11-12T05:00+00:00Z,10YSE-1--------K,MAW,B12,2309
2022-11-12T05:00+00:00Z,2022-11-12T06:00+00:00Z,10YSE-1--------K,MAW,B12,2466
2022-11-12T06:00+00:00Z,2022-11-12T07:00+00:00Z,10YSE-1--------K,MAW,B12,2571
2022-11-12T07:00+00:00Z,2022-11-12T08:00+00:00Z,10YSE-1--------K,MAW,B12,2731
2022-11-12T08:00+00:00Z,2022-11-12T09:00+00:00Z,10YSE-1--------K,MAW,B12,2840
2022-11-12T09:00+00:00Z,2022-11-12T10:00+00:00Z,10YSE-1--------K,MAW,B12,2947
2022-11-12T10:00+00:00Z,2022-11-12T11:00+00:00Z,10YSE-1--------K,MAW,B12,3319
2022-11-12T11:00+00:00Z,2022-11-12T12:00+00:00Z,10YSE-1--------K,MAW,B12,3491
2022-11-12T12:00+00:00Z,2022-11-12T13:00+00:00Z,10YSE-1--------K,MAW,B12,3607
2022-11-12T13:00+00:00Z,2022-11-12T14:00+00:00Z,10YSE-1--------K,MAW,B12,3998
2022-11-12T14:00+00:00Z,2022-11-12T15:00+00:00Z,10YSE-1--------K,MAW,B12,4579
2022-11-12T15:00+00:00Z,2022-11-12T16:00+00:00Z,10YSE-1--------K,MAW,B12,5231
2022-11-12T16:00+00:00Z,2022-11-12T17:00+00:00Z,10YSE-1--------K,MAW,B12,5462
2022-11-12T17:00+00:00Z,2022-11-12T18:00+00:00Z,10YSE-1--------K,MAW,B12,5878
2022-11-12T18:00+00:00Z,2022-11-12T19:00+00:00Z,10YSE-1--------K,MAW,B12,5508
2022-11-12T19:00+00:00Z,2022-11-12T20:00+00:00Z,10YSE-1--------K,MAW,B12,5412
2022-11-12T20:00+00:00Z,2022-11-12T21:00+00:00Z,10YSE-1--------K,MAW,B12,5317
2022-11-12T21:00+00:00Z,2022-11-12T22:00+00:00Z,10YSE-1--------K,MAW,B12,5266
2022-11-12T22:00+00:00Z,2022-11-12T23:00+00:00Z,10YSE-1--------K,MAW,B12,5846
2022-11-12T23:00+00:00Z,2022-11-13T00:00+00:00Z,10YSE-1--------K,MAW,B12,5951
2022-11-13T00:00+00:00Z,2022-11-13T01:00+00:00Z,10YSE-1--------K,MAW,B12,6148
2022-11-13T01:00+00:00Z,2022-11-13T02:00+00:00Z,10YSE-1--------K,MAW,B12,6654
2022-11-13T02:00+00:00Z,2022-11-13T03:00+00:00Z,10YSE-1--------K,MAW,B12,6955
2022-11-13T03:00+00:00Z,2022-11-13T04:00+00:00Z,10YSE-1--------K,MAW,B12,7163
2022-11-13T04:00+00:00Z,2022-11-13T05:00+00:00Z,10YSE-1--------K,MAW,B12,7815
2022-11-13T05:00+00:00Z,2022-11-13T06:00+00:00Z,10YSE-1--------K,MAW,B12,8308
2022-11-13T06:00+00:00Z,2022-11-13T07:00+00:00Z,10YSE-1--------K,MAW,B12,8847
2022-11-13T07:00+00:00Z,2022-11-13T08:00+00:00Z,10YSE-1--------K,MAW,B12,9247
2022-11-13T08:00+00:00Z,2022-11-13T09:00+00:00Z,10YSE-1--------K,MAW,B12,9592
2022-11-13T09:00+00:00Z,2022-11-13T10:00+00:00Z,10YSE-1--------K,MAW,B12,9805
2022-11-13T10:00+00:00Z,2022-11-13T11:00+00:00Z,10YSE-1--------K,MAW,B12,10037
2022-11-13T11:00+00:00Z,2022-11-13T12:00+00:00Z,10YSE-1--------K,MAW,B12,10042
2022-11-13T12:00+00:00Z,2022-11-13T13:00+00:00Z,10YSE-1--------K,MAW,B12,9996
2022-11-13T13:00+00:00Z,2022-11-13T14:00+00:00Z,10YSE-1--------K,MAW,B12,10073
2022-11-13T14:00+00:00Z,2022-11-13T15:00+00:00Z,10YSE-1--------K,MAW,B12,10348
2022-11-13T15:00+00:00Z,2022-11-13T16:00+00:00Z,10YSE-1--------K,MAW,B12,10470
2022-11-13T16:00+00:00Z,2022-11-13T17:00+00:00Z,10YSE-1--------K,MAW,B12,10495
2022-11-13T17:00+00:00Z,2022-11-13T18:00+00:00Z,10YSE-1--------K,MAW,B12,10266
2022-11-13T18:00+00:00Z,2022-11-13T19:00+00:00Z,10YSE-1--------K,MAW,B12,10007
2022-11-13T19:00+00:00Z,2022-11-13T20:00+00:00Z,10YSE-1--------K,MAW,B12,9699
2022-11-13T20:00+00:00Z,2022-11-13T21:00+00:00Z,10YSE-1--------K,MAW,B12,9344
2022-11-13T21:00+00:00Z,2022-11-13T22:00+00:00Z,10YSE-1--------K,MAW,B12,9200
2022-11-13T22:00+00:00Z,2022-11-13T23:00+00:00Z,10YSE-1--------K,MAW,B12,8852
2022-11-13T23:00+00:00Z,2022-11-14T00:00+00:00Z,10YSE-1--------K,MAW,B12,8770
2022-11-14T00:00+00:00Z,2022-11-14T01:00+00:00Z,10YSE-1--------K,MAW,B12,8886
2022-11-14T01:00+00:00Z,2022-11-14T02:00+00:00Z,10YSE-1--------K,MAW,B12,8985
2022-11-14T02:00+00:00Z,2022-11-14T03:00+00:00Z,10YSE-1--------K,MAW,B12,9173
2022-11-14T03:00+00:00Z,2022-11-14T04:00+00:00Z,10YSE-1--------K,MAW,B12,9613
2022-11-14T04:00+00:00Z,2022-11-14T05:00+00:00Z,10YSE-1--------K,MAW,B12,10968
2022-11-14T05:00+00:00Z,2022-11-14T06:00+00:00Z,10YSE-1--------K,MAW,B12,11354
2022-11-14T06:00+00:00Z,2022-11-14T07:00+00:00Z,10YSE-1--------K,MAW,B12,11359
2022-11-14T07:00+00:00Z,2022-11-14T08:00+00:00Z,10YSE-1--------K,MAW,B12,11309
2022-11-14T08:00+00:00Z,2022-11-14T09:00+00:00Z,10YSE-1--------K,MAW,B12,11360
2022-11-14T09:00+00:00Z,2022-11-14T10:00+00:00Z,10YSE-1--------K,MAW,B12,11353
2022-11-14T10:00+00:00Z,2022-11-14T11:00+00:00Z,10YSE-1--------K,MAW,B12,11406
2022-11-14T11:00+00:00Z,2022-11-14T12:00+00:00Z,10YSE-1--------K,MAW,B12,11362
2022-11-14T12:00+00:00Z,2022-11-14T13:00+00:00Z,10YSE-1--------K,MAW,B12,11331
2022-11-14T13:00+00:00Z,2022-11-14T14:00+00:00Z,10YSE-1--------K,MAW,B12,11350
2022-11-14T14:00+00:00Z,2022-11-14T15:00+00:00Z,10YSE-1--------K,MAW,B12,11107
2022-11-14T15:00+00:00Z,2022-11-14T16:00+00:00Z,10YSE-1--------K,MAW,B12,10746
2022-11-14T16:00+00:00Z,2022-11-14T17:00+00:00Z,10YSE-1--------K,MAW,B12,10436
2022-11-14T17:00+00:00Z,2022-11-14T18:00+00:00Z,10YSE-1--------K,MAW,B12,9949
2022-11-14T18:00+00:00Z,2022-11-14T19:00+00:00Z,10YSE-1--------K,MAW,B12,9300
2022-11-14T19:00+00:00Z,2022-11-14T20:00+00:00Z,10YSE-1--------K,MAW,B12,8772
2022-11-14T20:00+00:00Z,2022-11-14T21:00+00:00Z,10YSE-1--------K,MAW,B12,8107
2022-11-14T21:00+00:00Z,2022-11-14T22:00+00:00Z,10YSE-1--------K,MAW,B12,7384
2022-11-14T22:00+00:00Z,2022-11-14T23:00+00:00Z,10YSE-1--------K,MAW,B12,7664
2022-11-14T23:00+00:00Z,2022-11-15T00:00+00:00Z,10YSE-1--------K,MAW,B12,7341
2022-11-15T00:00+00:00Z,2022-11-15T01:00+00:00Z,10YSE-1--------K,MAW,B12,7122
2022-11-15T01:00+00:00Z,2022-11-15T02:00+00:00Z,10YSE-1--------K,MAW,B12,7097
2022-11-15T02:00+00:00Z,2022-11-15T03:00+00:00Z,10YSE-1--------K,MAW,B12,7101
2022-11-15T03:00+00:00Z,2022-11-15T04:00+00:00Z,10YSE-1--------K,MAW,B12,7645
2022-11-15T04:00+00:00Z,2022-11-15T05:00+00:00Z,10YSE-1--------K,MAW,B12,8558
2022-11-15T05:00+00:00Z,2022-11-15T06:00+00:00Z,10YSE-1--------K,MAW,B12,9614
2022-11-15T06:00+00:00Z,2022-11-15T07:00+00:00Z,10YSE-1--------K,MAW,B12,9859
2022-11-15T07:00+00:00Z,2022-11-15T08:00+00:00Z,10YSE-1--------K,MAW,B12,10060
2022-11-15T08:00+00:00Z,2022-11-15T09:00+00:00Z,10YSE-1--------K,MAW,B12,10028
2022-11-15T09:00+00:00Z,2022-11-15T10:00+00:00Z,10YSE-1--------K,MAW,B12,10066
2022-11-15T10:00+00:00Z,2022-11-15T11:00+00:00Z,10YSE-1--------K,MAW,B12,9874
2022-11-15T11:00+00:00Z,2022-11-15T12:00+00:00Z,10YSE-1--------K,MAW,B12,9845
2022-11-15T12:00+00:00Z,2022-11-15T13:00+00:00Z,10YSE-1--------K,MAW,B12,10010
2022-11-15T13:00+00:00Z,2022-11-15T14:00+00:00Z,10YSE-1--------K,MAW,B12,10082
2022-11-15T14:00+00:00Z,2022-11-15T15:00+00:00Z,10YSE-1--------K,MAW,B12,10033
2022-11-15T15:00+00:00Z,2022-11-15T16:00+00:00Z,10YSE-1--------K,MAW,B12,10365
2022-11-15T16:00+00:00Z,2022-11-15T17:00+00:00Z,10YSE-1--------K,MAW,B12,10058
2022-11-15T17:00+00:00Z,2022-11-15T18:00+00:00Z,10YSE-1--------K,MAW,B12,9209
2022-11-15T18:00+00:00Z,2022-11-15T19:00+00:00Z,10YSE-1--------K,MAW,B12,8793
2022-11-15T19:00+00:00Z,2022-11-15T20:00+00:00Z,10YSE-1--------K,MAW,B12,8239
2022-11-15T20:00+00:00Z,2022-11-15T21:00+00:00Z,10YSE-1--------K,MAW,B12,7759
2022-11-15T21:00+00:00Z,2022-11-15T22:00+00:00Z,10YSE-1--------K,MAW,B12,7352
2022-11-15T22:00+00:00Z,2022-11-15T23:00+00:00Z,10YSE-1--------K,MAW,B12,6420
2022-11-15T23:00+00:00Z,2022-11-16T00:00+00:00Z,10YSE-1--------K,MAW,B12,6077
2022-11-16T00:00+00:00Z,2022-11-16T01:00+00:00Z,10YSE-1--------K,MAW,B12,5998
2022-11-16T01:00+00:00Z,2022-11-16T02:00+00:00Z,10YSE-1--------K,MAW,B12,5978
2022-11-16T02:00+00:00Z,2022-11-16T03:00+00:00Z,10YSE-1--------K,MAW,B12,5988
2022-11-16T03:00+00:00Z,2022-11-16T04:00+00:00Z,10YSE-1--------K,MAW,B12,6262
2022-11-16T04:00+00:00Z,2022-11-16T05:00+00:00Z,10YSE-1--------K,MAW,B12,7618
2022-11-16T05:00+00:00Z,2022-11-16T06:00+00:00Z,10YSE-1--------K,MAW,B12,9287
2022-11-16T06:00+00:00Z,2022-11-16T07:00+00:00Z,10YSE-1--------K,MAW,B12,9851
2022-11-16T07:00+00:00Z,2022-11-16T08:00+00:00Z,10YSE-1--------K,MAW,B12,9651
2022-11-16T08:00+00:00Z,2022-11-16T09:00+00:00Z,10YSE-1--------K,MAW,B12,9803
2022-11-16T09:00+00:00Z,2022-11-16T10:00+00:00Z,10YSE-1--------K,MAW,B12,9902
2022-11-16T10:00+00:00Z,2022-11-16T11:00+00:00Z,10YSE-1--------K,MAW,B12,9738
2022-11-16T11:00+00:00Z,2022-11-16T12:00+00:00Z,10YSE-1--------K,MAW,B12,9924
2022-11-16T12:00+00:00Z,2022-11-16T13:00+00:00Z,10YSE-1--------K,MAW,B12,9959
2022-11-16T13:00+00:00Z,2022-11-16T14:00+00:00Z,10YSE-1--------K,MAW,B12,10064
2022-11-16T14:00+00:00Z,2022-11-16T15:00+00:00Z,10YSE-1--------K,MAW,B12,10329
2022-11-16T15:00+00:00Z,2022-11-16T16:00+00:00Z,10YSE-1--------K,MAW,B12,10783
2022-11-16T16:00+00:00Z,2022-11-16T17:00+00:00Z,10YSE-1--------K,MAW,B12,10727
2022-11-16T17:00+00:00Z,2022-11-16T18:00+00:00Z,10YSE-1--------K,MAW,B12,9697
2022-11-16T18:00+00:00Z,2022-11-16T19:00+00:00Z,10YSE-1--------K,MAW,B12,9322
2022-11-16T19:00+00:00Z,2022-11-16T20:00+00:00Z,10YSE-1--------K,MAW,B12,8516
2022-11-16T20:00+00:00Z,2022-11-16T21:00+00:00Z,10YSE-1--------K,MAW,B12,8093
2022-11-16T21:00+00:00Z,2022-11-16T22:00+00:00Z,10YSE-1--------K,MAW,B12,7474
2022-11-16T22:00+00:00Z,2022-11-16T23:00+00:00Z,10YSE-1--------K,MAW,B12,7827
2022-11-16T23:00+00:00Z,2022-11-17T00:00+00:00Z,10YSE-1--------K,MAW,B12,7098
2022-11-17T00:00+00:00Z,2022-11-17T01:00+00:00Z,10YSE-1--------K,MAW,B12,6399
2022-11-17T01:00+00:00Z,2022-11-17T02:00+00:00Z,10YSE-1--------K,MAW,B12,6157
2022-11-17T02:00+00:00Z,2022-11-17T03:00+00:00Z,10YSE-1--------K,MAW,B12,6157
2022-11-17T03:00+00:00Z,2022-11-17T04:00+00:00Z,10YSE-1--------K,MAW,B12,6701
2022-11-17T04:00+00:00Z,2022-11-17T05:00+00:00Z,10YSE-1--------K,MAW,B12,9800
2022-11-17T05:00+00:00Z,2022-11-17T06:00+00:00Z,10YSE-1--------K,MAW,B12,10387
2022-11-17T06:00+00:00Z,2022-11-17T07:00+00:00Z,10YSE-1--------K,MAW,B12,10525
2022-11-17T07:00+00:00Z,2022-11-17T08:00+00:00Z,10YSE-1--------K,MAW,B12,10544
2022-11-17T08:00+00:00Z,2022-11-17T09:00+00:00Z,10YSE-1--------K,MAW,B12,10521
2022-11-17T09:00+00:00Z,2022-11-17T10:00+00:00Z,10YSE-1--------K,MAW,B12,10428
2022-11-17T10:00+00:00Z,2022-11-17T11:00+00:00Z,10YSE-1--------K,MAW,B12,10349
2022-11-17T11:00+00:00Z,2022-11-17T12:00+00:00Z,10YSE-1--------K,MAW,B12,10269
2022-11-17T12:00+00:00Z,2022-11-17T13:00+00:00Z,10YSE-1--------K,MAW,B12,10323
2022-11-17T13:00+00:00Z,2022-11-17T14:00+00:00Z,10YSE-1--------K,MAW,B12,10457
2022-11-17T14:00+00:00Z,2022-11-17T15:00+00:00Z,10YSE-1--------K,MAW,B12,10784
2022-11-17T15:00+00:00Z,2022-11-17T16:00+00:00Z,10YSE-1--------K,MAW,B12,10845
2022-11-17T16:00+00:00Z,2022-11-17T17:00+00:00Z,10YSE-1--------K,MAW,B12,10692
2022-11-17T17:00+00:00Z,2022-11-17T18:00+00:00Z,10YSE-1--------K,MAW,B12,10525
2022-11-17T18:00+00:00Z,2022-11-17T19:00+00:00Z,10YSE-1--------K,MAW,B12,10288
2022-11-17T19:00+00:00Z,2022-11-17T20:00+00:00Z,10YSE-1--------K,MAW,B12,9765
2022-11-17T20:00+00:00Z,2022-11-17T21:00+00:00Z,10YSE-1--------K,MAW,B12,9569
2022-11-17T21:00+00:00Z,2022-11-17T22:00+00:00Z,10YSE-1--------K,MAW,B12,9089
2022-11-17T22:00+00:00Z,2022-11-17T23:00+00:00Z,10YSE-1--------K,MAW,B12,8561
2022-11-17T23:00+00:00Z,2022-11-18T00:00+00:00Z,10YSE-1--------K,MAW,B12,8480
2022-11-18T00:00+00:00Z,2022-11-18T01:00+00:00Z,10YSE-1--------K,MAW,B12,8438
2022-11-18T01:00+00:00Z,2022-11-18T02:00+00:00Z,10YSE-1--------K,MAW,B12,8382
2022-11-18T02:00+00:00Z,2022-11-18T03:00+00:00Z,10YSE-1--------K,MAW,B12,8680
2022-11-18T03:00+00:00Z,2022-11-18T04:00+00:00Z,10YSE-1--------K,MAW,B12,9054
2022-11-18T04:00+00:00Z,2022-11-18T05:00+00:00Z,10YSE-1--------K,MAW,B12,9755
2022-11-18T05:00+00:00Z,2022-11-18T06:00+00:00Z,10YSE-1--------K,MAW,B12,10724
2022-11-18T06:00+00:00Z,2022-11-18T07:00+00:00Z,10YSE-1--------K,MAW,B12,11098
2022-11-18T07:00+00:00Z,2022-11-18T08:00+00:00Z,10YSE-1--------K,MAW,B12,11145
2022-11-18T08:00+00:00Z,2022-11-18T09:00+00:00Z,10YSE-1--------K,MAW,B12,11029
2022-11-18T09:00+00:00Z,2022-11-18T10:00+00:00Z,10YSE-1--------K,MAW,B12,11037
2022-11-18T10:00+00:00Z,2022-11-18T11:00+00:00Z,10YSE-1--------K,MAW,B12,11120
2022-11-18T11:00+00:00Z,2022-11-18T12:00+00:00Z,10YSE-1--------K,MAW,B12,11091
2022-11-18T12:00+00:00Z,2022-11-18T13:00+00:00Z,10YSE-1--------K,MAW,B12,11142
2022-11-18T13:00+00:00Z,2022-11-18T14:00+00:00Z,10YSE-1--------K,MAW,B12,11165
2022-11-18T14:00+00:00Z,2022-11-18T15:00+00:00Z,10YSE-1--------K,MAW,B12,11345
2022-11-18T15:00+00:00Z,2022-11-18T16:00+00:00Z,10YSE-1--------K,MAW,B12,11392
2022-11-18T16:00+00:00Z,2022-11-18T17:00+00:00Z,10YSE-1--------K,MAW,B12,11058
2022-11-18T17:00+00:00Z,2022-11-18T18:00+00:00Z,10YSE-1--------K,MAW,B12,10963
2022-11-18T18:00+00:00Z,2022-11-18T19:00+00:00Z,10YSE-1--------K,MAW,B12,10797
2022-11-18T19:00+00:00Z,2022-11-18T20:00+00:00Z,10YSE-1--------K,MAW,B12,10495
2022-11-18T20:00+00:00Z,2022-11-18T21:00+00:00Z,10YSE-1--------K,MAW,B12,10303
2022-11-18T21:00+00:00Z,2022-11-18T22:00+00:00Z,10YSE-1--------K,MAW,B12,9898
2022-11-18T22:00+00:00Z,2022-11-18T23:00+00:00Z,10YSE-1--------K,MAW,B12,9069
2022-11-18T23:00+00:00Z,2022-11-19T00:00+00:00Z,10YSE-1--------K,MAW,B12,8710
2022-11-19T00:00+00:00Z,2022-11-19T01:00+00:00Z,10YSE-1--------K,MAW,B12,8267
2022-11-19T01:00+00:00Z,2022-11-19T02:00+00:00Z,10YSE-1--------K,MAW,B12,8104
2022-11-19T02:00+00:00Z,2022-11-19T03:00+00:00Z,10YSE-1--------K,MAW,B12,8112
2022-11-19T03:00+00:00Z,2022-11-19T04:00+00:00Z,10YSE-1--------K,MAW,B12,8164
2022-11-19T04:00+00:00Z,2022-11-19T05:00+00:00Z,10YSE-1--------K,MAW,B12,8216
2022-11-19T05:00+00:00Z,2022-11-19T06:00+00:00Z,10YSE-1--------K,MAW,B12,8457
2022-11-19T06:00+00:00Z,2022-11-19T07:00+00:00Z,10YSE-1--------K,MAW,B12,8626
2022-11-19T07:00+00:00Z,2022-11-19T08:00+00:00Z,10YSE-1--------K,MAW,B12,8801
2022-11-19T08:00+00:00Z,2022-11-19T09:00+00:00Z,10YSE-1--------K,MAW,B12,8890
2022-11-19T09:00+00:00Z,2022-11-19T10:00+00:00Z,10YSE-1--------K,MAW,B12,8922
2022-11-19T10:00+00:00Z,2022-11-19T11:00+00:00Z,10YSE-1--------K,MAW,B12,8957
2022-11-19T11:00+00:00Z,2022-11-19T12:00+00:00Z,10YSE-1--------K,MAW,B12,8967
2022-11-19T12:00+00:00Z,2022-11-19T13:00+00:00Z,10YSE-1--------K,MAW,B12,9368
2022-11-19T13:00+00:00Z,2022-11-19T14:00+00:00Z,10YSE-1--------K,MAW,B12,9471
2022-11-19T14:00+00:00Z,2022-11-19T15:00+00:00Z,10YSE-1--------K,MAW,B12,9540
2022-11-19T15:00+00:00Z,2022-11-19T16:00+00:00Z,10YSE-1--------K,MAW,B12,9585
2022-11-19T16:00+00:00Z,2022-11-19T17:00+00:00Z,10YSE-1--------K,MAW,B12,9668
2022-11-19T17:00+00:00Z,2022-11-19T18:00+00:00Z,10YSE-1--------K,MAW,B12,9730
2022-11-19T18:00+00:00Z,2022-11-19T19:00+00:00Z,10YSE-1--------K,MAW,B12,9561
2022-11-19T19:00+00:00Z,2022-11-19T20:00+00:00Z,10YSE-1--------K,MAW,B12,9295
2022-11-19T20:00+00:00Z,2022-11-19T21:00+00:00Z,10YSE-1--------K,MAW,B12,9289
2022-11-19T21:00+00:00Z,2022-11-19T22:00+00:00Z,10YSE-1--------K,MAW,B12,9133
2022-11-19T22:00+00:00Z,2022-11-19T23:00+00:00Z,10YSE-1--------K,MAW,B12,8449
2022-11-19T23:00+00:00Z,2022-11-20T00:00+00:00Z,10YSE-1--------K,MAW,B12,8164
2022-11-20T00:00+00:00Z,2022-11-20T01:00+00:00Z,10YSE-1--------K,MAW,B12,8005
2022-11-20T01:00+00:00Z,2022-11-20T02:00+00:00Z,10YSE-1--------K,MAW,B12,7928
2022-11-20T02:00+00:00Z,2022-11-20T03:00+00:00Z,10YSE-1--------K,MAW,B12,7911
2022-11-20T03:00+00:00Z,2022-11-20T04:00+00:00Z,10YSE-1--------K,MAW,B12,8163
2022-11-20T04:00+00:00Z,2022-11-20T05:00+00:00Z,10YSE-1--------K,MAW,B12,8468
2022-11-20T05:00+00:00Z,2022-11-20T06:00+00:00Z,10YSE-1--------K,MAW,B12,8843
2022-11-20T06:00+00:00Z,2022-11-20T07:00+00:00Z,10YSE-1--------K,MAW,B12,8904
2022-11-20T07:00+00:00Z,2022-11-20T08:00+00:00Z,10YSE-1--------K,MAW,B12,8973
2022-11-20T08:00+00:00Z,2022-11-20T09:00+00:00Z,10YSE-1--------K,MAW,B12,9097
2022-11-20T09:00+00:00Z,2022-11-20T10:00+00:00Z,10YSE-1--------K,MAW,B12,9102
2022-11-20T10:00+00:00Z,2022-11-20T11:00+00:00Z,10YSE-1--------K,MAW,B12,9163
2022-11-20T11:00+00:00Z,2022-11-20T12:00+00:00Z,10YSE-1--------K,MAW,B12,9077
2022-11-20T12:00+00:00Z,2022-11-20T13:00+00:00Z,10YSE-1--------K,MAW,B12,9435
2022-11-20T13:00+00:00Z,2022-11-20T14:00+00:00Z,10YSE-1--------K,MAW,B12,9554
2022-11-20T14:00+00:00Z,2022-11-20T15:00+00:00Z,10YSE-1--------K,MAW,B12,9697
2022-11-20T15:00+00:00Z,2022-11-20T16:00+00:00Z,10YSE-1--------K,MAW,B12,9829
2022-11-20T16:00+00:00Z,2022-11-20T17:00+00:00Z,10YSE-1--------K,MAW,B12,9968
2022-11-20T17:00+00:00Z,2022-11-20T18:00+00:00Z,10YSE-1--------K,MAW,B12,9953
2022-11-20T18:00+00:00Z,2022-11-20T19:00+00:00Z,10YSE-1--------K,MAW,B12,9770
2022-11-20T19:00+00:00Z,2022-11-20T20:00+00:00Z,10YSE-1--------K,MAW,B12,9629
2022-11-20T20:00+00:00Z,2022-11-20T21:00+00:00Z,10YSE-1--------K,MAW,B12,9447
2022-11-20T21:00+00:00Z,2022-11-20T22:00+00:00Z,10YSE-1--------K,MAW,B12,9013
2022-11-20T22:00+00:00Z,2022-11-20T23:00+00:00Z,10YSE-1--------K,MAW,B12,8540
2022-11-20T23:00+00:00Z,2022-11-21T00:00+00:00Z,10YSE-1--------K,MAW,B12,8462
2022-11-21T00:00+00:00Z,2022-11-21T01:00+00:00Z,10YSE-1--------K,MAW,B12,8323
2022-11-21T01:00+00:00Z,2022-11-21T02:00+00:00Z,10YSE-1--------K,MAW,B12,8326
2022-11-21T02:00+00:00Z,2022-11-21T03:00+00:00Z,10YSE-1--------K,MAW,B12,8329
2022-11-21T03:00+00:00Z,2022-11-21T04:00+00:00Z,10YSE-1--------K,MAW,B12,8997
2022-11-21T04:00+00:00Z,2022-11-21T05:00+00:00Z,10YSE-1--------K,MAW,B12,10008
2022-11-21T05:00+00:00Z,2022-11-21T06:00+00:00Z,10YSE-1--------K,MAW,B12,10475
2022-11-21T06:00+00:00Z,2022-11-21T07:00+00:00Z,10YSE-1--------K,MAW,B12,10465
2022-11-21T07:00+00:00Z,2022-11-21T08:00+00:00Z,10YSE-1--------K,MAW,B12,10626
2022-11-21T08:00+00:00Z,2022-11-21T09:00+00:00Z,10YSE-1--------K,MAW,B12,10649
2022-11-21T09:00+00:00Z,2022-11-21T10:00+00:00Z,10YSE-1--------K,MAW,B12,10513
2022-11-21T10:00+00:00Z,2022-11-21T11:00+00:00Z,10YSE-1--------K,MAW,B12,10513
2022-11-21T11:00+00:00Z,2022-11-21T12:00+00:00Z,10YSE-1--------K,MAW,B12,10486
